Year,Month,State,District,City,Facility_Category,Facility_Type,Facility_Name,Medicine_Name,Opening_Stock,Received,Consumption,Expired,Wasted,Lost,Closing_Stock,Nearing_Expiry,Reorder_Level
2024,August,Kerala,Bangalore,Kochi,PPP,Lab,AIIMS,Doxycycline,793,118,324,38,99,70,380,21,378
2024,September,Tamil Nadu,Mysore,Pune,State,Lab,AIIMS,Doxycycline,1466,167,131,36,52,89,1325,32,488
2024,October,Kerala,Ahmedabad,Ahmedabad,Central,Clinic,AIIMS,Doxycycline,1618,235,240,93,61,87,1372,12,366
2024,November,Tamil Nadu,Pune,Kochi,PPP,Hospital,AIIMS,Doxycycline,494,264,199,85,70,79,325,40,402
2024,December,Gujarat,Nagpur,Bangalore,Central,Health Center,AIIMS,Doxycycline,1139,87,110,21,60,74,961,40,391
2024,January,Gujarat,Nagpur,Kochi,State,Clinic,AIIMS,Levofloxacin,456,242,138,48,24,68,420,16,392
2024,February,Kerala,Mysore,Pune,PPP,Health Center,AIIMS,Levofloxacin,1835,192,423,37,53,61,1453,29,272
2024,March,Maharashtra,Bangalore,Kochi,PPP,Health Center,AIIMS,Levofloxacin,1621,245,83,32,35,22,1694,48,493
2024,April,Kerala,Mysore,Nagpur,Central,Lab,AIIMS,Levofloxacin,1597,145,331,55,55,44,1257,49,422
2024,May,Kerala,Nagpur,Mumbai,Central,Health Center,AIIMS,Levofloxacin,1832,292,466,76,24,44,1514,33,423
2024,June,Tamil Nadu,Mysore,Chennai,PPP,Lab,AIIMS,Levofloxacin,902,399,200,12,54,69,966,27,335
2024,July,Gujarat,Bangalore,Nagpur,Central,Health Center,AIIMS,Levofloxacin,1527,294,303,50,58,71,1339,24,488
2024,August,Karnataka,Bangalore,Pune,PPP,Lab,AIIMS,Levofloxacin,1861,120,341,36,75,89,1440,25,396
2024,September,Tamil Nadu,Nagpur,Mysore,PPP,Health Center,AIIMS,Levofloxacin,915,126,391,36,15,47,0,41,440
2024,October,Karnataka,Kochi,Mumbai,State,Clinic,AIIMS,Levofloxacin,1083,134,453,35,57,14,658,14,410
2024,November,Maharashtra,Pune,Chennai,Central,Hospital,AIIMS,Levofloxacin,1308,268,467,70,75,68,0,15,338
2024,December,Gujarat,Bangalore,Pune,State,Hospital,AIIMS,Levofloxacin,1191,217,465,63,83,35,762,19,182
2024,January,Kerala,Chennai,Mumbai,PPP,Health Center,AIIMS,Metronidazole,142,462,215,20,53,56,260,43,174
2024,February,Maharashtra,Nagpur,Ahmedabad,Central,Lab,AIIMS,Metronidazole,1643,168,132,16,44,90,1529,41,262
2024,March,Karnataka,Chennai,Mumbai,PPP,Health Center,AIIMS,Metronidazole,742,189,128,71,40,68,624,7,308
2024,April,Gujarat,Nagpur,Mumbai,State,Health Center,AIIMS,Metronidazole,874,68,201,35,93,34,579,29,211
2024,May,Karnataka,Bangalore,Ahmedabad,PPP,Clinic,AIIMS,Metronidazole,1972,345,244,82,61,71,1859,28,259
2024,June,Kerala,Kochi,Bangalore,State,Lab,AIIMS,Metronidazole,1148,390,126,66,28,51,1267,10,223
2024,July,Maharashtra,Chennai,Nagpur,Central,Hospital,AIIMS,Metronidazole,1717,434,291,87,11,51,1711,20,304
2024,August,Kerala,Mumbai,Mumbai,State,Hospital,AIIMS,Metronidazole,922,392,402,17,99,12,784,20,499
2024,September,Tamil Nadu,Bangalore,Chennai,Central,Hospital,AIIMS,Metronidazole,975,123,473,20,18,27,560,49,440
2024,October,Gujarat,Mysore,Bangalore,State,Hospital,AIIMS,Metronidazole,1709,431,255,72,11,68,1734,28,163
2024,November,Karnataka,Chennai,Mysore,State,Lab,AIIMS,Metronidazole,758,94,247,37,75,39,454,27,246
2024,December,Maharashtra,Pune,Mysore,State,Health Center,AIIMS,Metronidazole,1981,402,255,39,22,17,2050,31,206
2024,January,Tamil Nadu,Pune,Bangalore,PPP,Lab,AIIMS,Ofloxacin,490,265,499,47,58,66,85,29,493
2024,February,Gujarat,Bangalore,Bangalore,Central,Lab,AIIMS,Ofloxacin,1862,89,223,76,81,66,1505,36,365
2024,March,Maharashtra,Pune,Pune,State,Health Center,AIIMS,Ofloxacin,900,225,60,51,97,30,887,26,348
2024,April,Tamil Nadu,Ahmedabad,Kochi,State,Lab,AIIMS,Ofloxacin,783,425,480,75,41,35,577,33,171
2024,May,Tamil Nadu,Kochi,Bangalore,Central,Lab,AIIMS,Ofloxacin,1606,161,258,67,84,11,1347,26,177
2024,June,Kerala,Nagpur,Nagpur,PPP,Clinic,AIIMS,Ofloxacin,1465,474,190,78,21,81,1569,47,293
2024,July,Gujarat,Bangalore,Mysore,State,Hospital,AIIMS,Ofloxacin,839,372,360,48,27,89,687,47,326
2024,August,Gujarat,Mumbai,Kochi,Central,Health Center,AIIMS,Ofloxacin,385,83,84,27,51,15,291,39,364
2024,September,Gujarat,Pune,Bangalore,State,Hospital,AIIMS,Ofloxacin,815,467,136,46,14,69,1017,7,226
2024,October,Gujarat,Nagpur,Nagpur,State,Lab,AIIMS,Ofloxacin,1434,356,239,14,41,74,1422,7,353
2024,November,Gujarat,Bangalore,Nagpur,PPP,Hospital,AIIMS,Ofloxacin,526,491,453,83,36,94,351,48,479
2024,December,Kerala,Mumbai,Pune,Central,Health Center,AIIMS,Ofloxacin,1568,234,259,23,30,85,1405,26,276
2024,January,Tamil Nadu,Bangalore,Nagpur,State,Hospital,AIIMS,Bactrim,1127,331,112,60,30,54,1202,7,471
2024,February,Tamil Nadu,Ahmedabad,Kochi,Central,Clinic,AIIMS,Bactrim,612,370,132,44,13,73,720,6,420
2024,March,Karnataka,Mumbai,Bangalore,PPP,Hospital,AIIMS,Bactrim,1974,244,459,73,98,92,1496,23,499
2024,April,Kerala,Chennai,Mysore,Central,Health Center,AIIMS,Bactrim,1767,489,332,64,81,72,1707,20,360
2024,May,Kerala,Kochi,Nagpur,PPP,Lab,AIIMS,Bactrim,145,450,320,78,89,60,48,45,186
2024,June,Karnataka,Nagpur,Mysore,Central,Lab,AIIMS,Bactrim,1272,257,207,92,93,42,1095,22,446
2024,July,Maharashtra,Ahmedabad,Mumbai,PPP,Hospital,AIIMS,Bactrim,855,195,420,27,97,90,416,25,154
2024,August,Tamil Nadu,Mysore,Nagpur,PPP,Clinic,AIIMS,Bactrim,689,471,105,54,72,35,894,31,173
2024,September,Karnataka,Bangalore,Nagpur,State,Lab,AIIMS,Bactrim,1119,337,343,32,98,39,944,9,340
2024,October,Karnataka,Ahmedabad,Pune,State,Health Center,AIIMS,Bactrim,817,114,239,28,61,90,513,20,227
2024,November,Tamil Nadu,Mumbai,Mysore,State,Hospital,AIIMS,Bactrim,657,226,304,32,92,15,440,17,499
2024,December,Maharashtra,Kochi,Bangalore,Central,Clinic,AIIMS,Bactrim,1309,330,397,63,11,43,1125,30,195
2024,January,Tamil Nadu,Bangalore,Chennai,State,Health Center,AIIMS,Flagyl,1391,231,116,46,29,53,1378,6,391
2024,February,Tamil Nadu,Mumbai,Mumbai,State,Lab,AIIMS,Flagyl,1027,259,150,97,76,90,873,17,246
2024,March,Tamil Nadu,Kochi,Mumbai,Central,Health Center,AIIMS,Flagyl,1352,432,330,88,61,71,1234,9,275
2024,April,Maharashtra,Kochi,Mysore,State,Lab,AIIMS,Flagyl,500,446,349,40,60,35,462,31,265
2024,May,Karnataka,Pune,Bangalore,Central,Clinic,AIIMS,Flagyl,189,449,104,30,99,95,310,16,159
2024,June,Maharashtra,Ahmedabad,Mysore,Central,Hospital,AIIMS,Flagyl,455,279,476,97,82,34,45,46,465
2024,July,Tamil Nadu,Mumbai,Kochi,State,Hospital,AIIMS,Flagyl,443,149,125,16,21,11,419,46,185
2024,August,Tamil Nadu,Mumbai,Mysore,State,Clinic,AIIMS,Flagyl,1250,264,391,42,85,72,924,14,219
2024,September,Tamil Nadu,Ahmedabad,Pune,Central,Health Center,AIIMS,Flagyl,605,309,283,20,26,41,544,47,391
2024,October,Gujarat,Bangalore,Kochi,PPP,Lab,AIIMS,Flagyl,1512,164,424,71,83,76,1022,6,249
2024,November,Tamil Nadu,Kochi,Nagpur,Central,Hospital,AIIMS,Flagyl,448,380,277,98,86,81,286,32,374
2024,December,Gujarat,Bangalore,Kochi,Central,Health Center,AIIMS,Flagyl,438,468,364,91,91,16,344,35,352
2024,January,Maharashtra,Mumbai,Mumbai,State,Hospital,AIIMS,Keflex,1244,265,355,70,55,46,0,6,462
2024,February,Karnataka,Bangalore,Pune,PPP,Health Center,AIIMS,Keflex,745,262,171,96,65,42,633,45,167
2024,March,Gujarat,Nagpur,Nagpur,PPP,Lab,AIIMS,Keflex,1700,88,435,29,33,21,1270,44,287
2024,April,Kerala,Pune,Ahmedabad,Central,Health Center,AIIMS,Keflex,1314,86,481,78,33,40,768,39,287
2024,May,Kerala,Kochi,Mysore,State,Lab,AIIMS,Keflex,1678,226,154,33,68,99,1550,48,192
2024,June,Kerala,Bangalore,Mumbai,PPP,Hospital,AIIMS,Keflex,1548,260,250,36,26,15,1481,32,187
2024,July,Maharashtra,Ahmedabad,Kochi,Central,Health Center,AIIMS,Keflex,1868,295,219,63,23,37,1821,20,276
2024,August,Karnataka,Pune,Chennai,Central,Lab,AIIMS,Keflex,906,358,88,87,58,22,1009,20,252
2024,September,Gujarat,Mumbai,Nagpur,State,Health Center,AIIMS,Keflex,1034,240,202,22,40,21,989,28,408
2024,October,Gujarat,Chennai,Nagpur,PPP,Clinic,AIIMS,Keflex,1172,194,364,75,69,28,830,41,413
2024,November,Maharashtra,Mumbai,Chennai,Central,Health Center,AIIMS,Keflex,1940,309,115,35,98,84,1917,36,315
2024,December,Gujarat,Ahmedabad,Mumbai,Central,Lab,AIIMS,Keflex,1770,238,69,86,87,76,1690,11,348
2024,January,Tamil Nadu,Mysore,Ahmedabad,Central,Lab,AIIMS,Cefzil,485,77,100,20,99,33,310,28,177
2024,February,Karnataka,Nagpur,Ahmedabad,State,Clinic,AIIMS,Cefzil,1257,343,205,13,10,45,1327,38,233
2024,March,Gujarat,Mumbai,Nagpur,PPP,Clinic,AIIMS,Cefzil,1762,253,365,61,52,51,1486,49,203
2024,April,Tamil Nadu,Ahmedabad,Mumbai,Central,Hospital,AIIMS,Cefzil,1760,180,222,42,74,95,1507,7,326
2024,May,Maharashtra,Ahmedabad,Pune,Central,Health Center,AIIMS,Cefzil,1948,302,359,52,10,69,1760,23,467
2024,June,Tamil Nadu,Pune,Mysore,Central,Clinic,AIIMS,Cefzil,1567,489,322,93,47,66,1528,31,283
2024,July,Maharashtra,Kochi,Bangalore,State,Hospital,AIIMS,Cefzil,437,220,305,67,13,26,246,41,429
2024,August,Gujarat,Mumbai,Chennai,PPP,Lab,AIIMS,Cefzil,1977,406,415,67,15,81,1805,8,491
2024,September,Karnataka,Mysore,Kochi,Central,Lab,AIIMS,Cefzil,1279,355,268,68,66,38,1194,32,387
2024,October,Tamil Nadu,Pune,Bangalore,Central,Lab,AIIMS,Cefzil,551,159,235,27,87,58,303,13,304
2024,November,Karnataka,Pune,Nagpur,PPP,Hospital,AIIMS,Cefzil,953,459,400,82,46,44,840,16,319
2024,December,Kerala,Mysore,Ahmedabad,State,Lab,AIIMS,Cefzil,991,144,254,77,53,58,693,22,445
2024,January,Gujarat,Ahmedabad,Bangalore,PPP,Health Center,AIIMS,Augmentin,1924,102,258,69,33,42,1624,31,264
2024,February,Kerala,Bangalore,Kochi,PPP,Clinic,AIIMS,Augmentin,1773,359,208,21,90,62,1751,5,464
2024,March,Maharashtra,Nagpur,Chennai,Central,Hospital,AIIMS,Augmentin,1294,428,117,43,67,36,1459,11,376
2024,April,Kerala,Pune,Bangalore,Central,Clinic,AIIMS,Augmentin,167,257,113,98,58,61,94,35,303
2024,May,Gujarat,Kochi,Pune,Central,Health Center,AIIMS,Augmentin,1043,468,308,73,84,93,953,27,416
2024,June,Karnataka,Kochi,Mysore,PPP,Clinic,AIIMS,Augmentin,678,303,57,54,49,87,734,29,312
2024,July,Kerala,Kochi,Nagpur,Central,Hospital,AIIMS,Augmentin,1489,166,405,59,60,44,0,6,284
2024,August,Karnataka,Kochi,Kochi,PPP,Hospital,AIIMS,Augmentin,334,377,259,76,94,36,246,32,167
2024,September,Karnataka,Mysore,Ahmedabad,State,Lab,AIIMS,Augmentin,1804,155,129,60,57,90,1623,34,494
2024,October,Karnataka,Ahmedabad,Mysore,PPP,Health Center,AIIMS,Augmentin,1614,488,262,48,46,97,1649,36,482
2024,November,Karnataka,Kochi,Mumbai,PPP,Lab,AIIMS,Augmentin,553,388,320,42,91,92,396,40,437
2024,December,Tamil Nadu,Bangalore,Mumbai,Central,Clinic,AIIMS,Augmentin,1103,231,172,92,32,20,1018,14,443
2024,January,Maharashtra,Chennai,Bangalore,State,Lab,AIIMS,Biaxin,963,290,462,77,55,96,563,16,267
2024,February,Maharashtra,Chennai,Nagpur,Central,Hospital,AIIMS,Biaxin,1148,167,287,88,61,46,0,39,219
2024,March,Kerala,Nagpur,Mumbai,State,Clinic,AIIMS,Biaxin,637,264,307,15,82,82,415,8,440
2024,April,Maharashtra,Chennai,Pune,PPP,Hospital,AIIMS,Biaxin,744,346,490,45,50,96,409,43,362
2024,May,Maharashtra,Kochi,Kochi,Central,Clinic,AIIMS,Biaxin,295,164,169,11,91,46,142,34,498
2024,June,Gujarat,Mysore,Pune,State,Hospital,AIIMS,Biaxin,867,248,449,93,85,34,454,30,348
2024,July,Gujarat,Ahmedabad,Mumbai,PPP,Clinic,AIIMS,Biaxin,938,323,444,30,65,39,683,21,439
2024,August,Kerala,Mumbai,Mysore,State,Hospital,AIIMS,Biaxin,1875,438,256,55,24,10,1968,34,189
2024,September,Karnataka,Pune,Chennai,Central,Clinic,AIIMS,Biaxin,697,185,255,58,11,63,495,5,420
2024,October,Karnataka,Ahmedabad,Chennai,State,Lab,AIIMS,Biaxin,1094,401,430,84,89,72,820,47,462
2024,November,Karnataka,Mysore,Kochi,State,Clinic,AIIMS,Biaxin,513,378,123,37,38,70,623,19,340
2024,December,Kerala,Mumbai,Bangalore,State,Lab,AIIMS,Biaxin,1838,86,198,13,70,51,1592,17,269
2024,January,Tamil Nadu,Kochi,Bangalore,State,Lab,AIIMS,Zithromax,847,388,246,62,59,30,838,24,159
2024,February,Kerala,Kochi,Pune,PPP,Hospital,AIIMS,Zithromax,625,147,114,58,71,48,481,7,366
2024,March,Gujarat,Ahmedabad,Mumbai,Central,Hospital,AIIMS,Zithromax,652,372,150,27,68,99,680,27,344
2024,April,Karnataka,Nagpur,Ahmedabad,PPP,Lab,AIIMS,Zithromax,1516,86,163,92,59,46,1242,42,211
2024,May,Gujarat,Chennai,Pune,Central,Lab,AIIMS,Zithromax,265,186,82,69,53,61,186,23,343
2024,June,Tamil Nadu,Mumbai,Ahmedabad,State,Hospital,AIIMS,Zithromax,821,84,60,60,70,31,684,43,392
2024,July,Tamil Nadu,Mumbai,Bangalore,State,Health Center,AIIMS,Zithromax,363,437,188,97,15,14,486,25,401
2024,August,Kerala,Nagpur,Mumbai,State,Hospital,AIIMS,Zithromax,882,52,444,58,82,69,281,40,324
2024,September,Maharashtra,Bangalore,Ahmedabad,PPP,Lab,AIIMS,Zithromax,1370,412,359,77,91,25,1230,37,286
2024,October,Gujarat,Mysore,Mumbai,Central,Clinic,AIIMS,Zithromax,1380,344,131,46,66,95,1386,38,284
2024,November,Tamil Nadu,Mumbai,Ahmedabad,PPP,Clinic,AIIMS,Zithromax,175,459,186,34,84,93,237,11,361
2024,December,Karnataka,Kochi,Nagpur,State,Health Center,AIIMS,Zithromax,1274,201,465,95,19,19,877,22,372
2024,January,Kerala,Bangalore,Ahmedabad,PPP,Lab,AIIMS,Valtrex,688,292,317,21,65,47,530,42,170
2024,February,Gujarat,Kochi,Ahmedabad,State,Lab,AIIMS,Valtrex,1296,427,87,23,24,10,1579,14,268
2024,March,Gujarat,Mysore,Ahmedabad,Central,Health Center,AIIMS,Valtrex,881,339,145,26,52,92,905,47,350
2024,April,Tamil Nadu,Mumbai,Ahmedabad,State,Health Center,AIIMS,Valtrex,1819,94,164,66,75,25,1583,7,184
2024,May,Karnataka,Mysore,Mysore,PPP,Clinic,AIIMS,Valtrex,309,309,50,57,74,21,416,37,455
2024,June,Tamil Nadu,Ahmedabad,Pune,Central,Clinic,AIIMS,Valtrex,370,451,287,42,32,97,363,27,405
2024,July,Karnataka,Pune,Nagpur,Central,Hospital,AIIMS,Valtrex,978,309,138,69,78,53,949,11,372
2024,August,Tamil Nadu,Bangalore,Pune,PPP,Clinic,AIIMS,Valtrex,1624,321,185,53,70,47,1590,16,335
2024,September,Maharashtra,Nagpur,Kochi,Central,Clinic,AIIMS,Valtrex,653,129,335,99,21,16,0,8,370
2024,October,Kerala,Pune,Mumbai,Central,Hospital,AIIMS,Valtrex,585,171,57,32,42,74,551,29,427
2024,November,Kerala,Nagpur,Nagpur,PPP,Lab,AIIMS,Valtrex,1872,402,152,78,62,13,1969,31,419
2024,December,Karnataka,Kochi,Kochi,Central,Health Center,AIIMS,Valtrex,1336,324,79,76,17,11,1477,49,242
2024,January,Kerala,Kochi,Mysore,State,Health Center,AIIMS,Zovirax,1147,265,457,13,61,94,787,38,277
2024,February,Kerala,Chennai,Kochi,Central,Health Center,AIIMS,Zovirax,1731,61,178,67,14,57,1476,34,180
2024,March,Gujarat,Bangalore,Mumbai,State,Hospital,AIIMS,Zovirax,1532,396,51,25,26,90,1736,21,256
2024,April,Karnataka,Pune,Mumbai,State,Lab,AIIMS,Zovirax,1034,321,111,38,32,98,1076,38,371
2024,May,Kerala,Ahmedabad,Mumbai,PPP,Health Center,AIIMS,Zovirax,1861,475,338,85,77,22,1814,40,380
2024,June,Gujarat,Bangalore,Bangalore,PPP,Clinic,AIIMS,Zovirax,756,479,181,69,56,55,874,21,195
2024,July,Maharashtra,Bangalore,Bangalore,State,Clinic,AIIMS,Zovirax,754,306,250,98,59,21,632,5,423
2024,August,Karnataka,Mysore,Mysore,Central,Lab,AIIMS,Zovirax,814,304,157,47,56,68,790,43,190
2024,September,Tamil Nadu,Pune,Nagpur,State,Health Center,AIIMS,Zovirax,1226,342,117,52,78,79,1242,9,314
2024,October,Karnataka,Mumbai,Ahmedabad,Central,Lab,AIIMS,Zovirax,1805,170,355,17,66,24,1513,6,237
2024,November,Gujarat,Bangalore,Nagpur,Central,Clinic,AIIMS,Zovirax,1238,189,263,44,83,37,0,38,323
2024,December,Kerala,Mumbai,Kochi,State,Health Center,AIIMS,Zovirax,990,294,256,85,18,69,856,40,376
2024,January,Karnataka,Nagpur,Chennai,Central,Health Center,AIIMS,Tamiflu,1906,306,254,77,16,22,1843,5,153
2024,February,Tamil Nadu,Pune,Mysore,Central,Health Center,AIIMS,Tamiflu,865,321,370,96,24,61,635,33,412
2024,March,Tamil Nadu,Mysore,Kochi,State,Hospital,AIIMS,Tamiflu,1527,126,309,79,53,15,1197,37,173
2024,April,Maharashtra,Ahmedabad,Chennai,State,Health Center,AIIMS,Tamiflu,772,344,168,53,29,26,840,38,485
2024,May,Karnataka,Pune,Nagpur,PPP,Hospital,AIIMS,Tamiflu,1105,451,54,89,74,55,1284,5,401
2024,June,Karnataka,Bangalore,Bangalore,State,Clinic,AIIMS,Tamiflu,1827,189,458,88,67,27,1376,25,497
2024,July,Maharashtra,Ahmedabad,Mysore,State,Health Center,AIIMS,Tamiflu,385,144,73,62,20,45,329,40,288
2024,August,Maharashtra,Pune,Mysore,State,Health Center,AIIMS,Tamiflu,1358,188,487,34,45,78,902,35,420
2024,September,Kerala,Chennai,Ahmedabad,State,Lab,AIIMS,Tamiflu,1581,157,328,44,98,73,1195,16,331
2024,October,Tamil Nadu,Mysore,Nagpur,State,Lab,AIIMS,Tamiflu,951,161,391,64,84,69,0,25,494
2024,November,Kerala,Nagpur,Nagpur,Central,Health Center,AIIMS,Tamiflu,1969,186,335,16,63,47,1694,7,189
2024,December,Gujarat,Mysore,Kochi,Central,Hospital,AIIMS,Tamiflu,1005,207,119,79,12,24,978,14,223
2024,January,Kerala,Nagpur,Mumbai,Central,Clinic,AIIMS,Symmetrel,663,312,411,60,23,14,467,42,154
2024,February,Gujarat,Ahmedabad,Chennai,State,Lab,AIIMS,Symmetrel,1765,355,202,60,84,81,1693,43,498
2024,March,Maharashtra,Mumbai,Bangalore,PPP,Lab,AIIMS,Symmetrel,1462,114,433,17,49,61,0,29,482
2024,April,Kerala,Ahmedabad,Mumbai,PPP,Clinic,AIIMS,Symmetrel,708,494,81,46,25,55,995,24,399
2024,May,Karnataka,Mumbai,Mumbai,State,Hospital,AIIMS,Symmetrel,1604,409,121,80,61,60,1691,10,247
2024,June,Karnataka,Mumbai,Mysore,State,Clinic,AIIMS,Symmetrel,1836,353,211,20,54,60,1844,6,204
2024,July,Maharashtra,Bangalore,Nagpur,State,Health Center,AIIMS,Symmetrel,443,469,262,34,23,44,549,12,422
2024,August,Maharashtra,Mumbai,Ahmedabad,PPP,Lab,AIIMS,Symmetrel,1578,51,278,38,58,74,1181,46,391
2024,September,Maharashtra,Mumbai,Kochi,PPP,Clinic,AIIMS,Symmetrel,461,335,163,36,42,78,477,23,152
2024,October,Maharashtra,Mumbai,Nagpur,State,Health Center,AIIMS,Symmetrel,209,117,89,44,62,41,90,27,353
2024,November,Gujarat,Nagpur,Mysore,Central,Hospital,AIIMS,Symmetrel,1718,374,133,56,88,51,1764,41,199
2024,December,Tamil Nadu,Bangalore,Pune,State,Hospital,AIIMS,Symmetrel,1439,359,426,45,23,18,1286,28,263
2024,January,Maharashtra,Mysore,Chennai,State,Clinic,AIIMS,Tylenol,1365,137,104,55,20,27,1296,34,300
2024,February,Gujarat,Nagpur,Nagpur,Central,Hospital,AIIMS,Tylenol,218,169,212,88,23,64,0,30,249
2024,March,Maharashtra,Mumbai,Chennai,Central,Clinic,AIIMS,Tylenol,1456,97,63,25,55,83,1327,25,278
2024,April,Tamil Nadu,Nagpur,Kochi,Central,Health Center,AIIMS,Tylenol,617,193,103,21,97,10,579,36,258
2024,May,Maharashtra,Pune,Mysore,Central,Lab,AIIMS,Tylenol,201,376,373,41,36,84,43,10,274
2024,June,Karnataka,Bangalore,Bangalore,PPP,Lab,AIIMS,Tylenol,681,467,448,59,60,44,537,28,225
2024,July,Kerala,Mumbai,Mysore,PPP,Hospital,AIIMS,Tylenol,1910,165,133,22,43,77,1800,23,356
2024,August,Kerala,Ahmedabad,Ahmedabad,Central,Health Center,AIIMS,Tylenol,459,161,321,37,53,21,188,10,372
2024,September,Maharashtra,Chennai,Mysore,PPP,Clinic,AIIMS,Tylenol,1806,333,230,27,91,53,1738,42,346
2024,October,Tamil Nadu,Pune,Kochi,Central,Clinic,AIIMS,Tylenol,269,405,292,60,50,70,202,43,415
2024,November,Kerala,Pune,Chennai,Central,Hospital,AIIMS,Tylenol,975,294,424,37,76,76,656,34,446
2024,December,Maharashtra,Pune,Mysore,State,Hospital,AIIMS,Tylenol,388,369,467,17,66,73,134,34,409
2024,January,Karnataka,Ahmedabad,Mysore,Central,Clinic,AIIMS,Advil,1185,363,295,71,16,66,1100,31,252
2024,February,Karnataka,Mysore,Kochi,State,Clinic,AIIMS,Advil,228,382,223,62,57,61,207,18,437
2024,March,Karnataka,Mysore,Ahmedabad,PPP,Hospital,AIIMS,Advil,401,496,306,25,26,82,458,36,448
2024,April,Karnataka,Pune,Chennai,State,Lab,AIIMS,Advil,1599,111,196,66,46,14,1388,18,326
2024,May,Tamil Nadu,Kochi,Bangalore,Central,Health Center,AIIMS,Advil,1678,242,73,62,43,31,1711,8,228
2024,June,Maharashtra,Mumbai,Mumbai,PPP,Lab,AIIMS,Advil,1345,314,246,75,73,84,1181,27,300
2024,July,Tamil Nadu,Nagpur,Nagpur,PPP,Lab,AIIMS,Advil,1522,77,361,25,51,96,0,10,325
2024,August,Maharashtra,Mysore,Pune,PPP,Clinic,AIIMS,Advil,1880,177,393,64,59,34,1507,14,484
2024,September,Maharashtra,Pune,Mysore,PPP,Hospital,AIIMS,Advil,1015,251,65,19,11,11,1160,10,224
2024,October,Tamil Nadu,Mysore,Mumbai,PPP,Hospital,AIIMS,Advil,593,210,276,76,41,66,344,17,344
2024,November,Karnataka,Mysore,Mysore,Central,Lab,AIIMS,Advil,1646,177,406,31,61,68,1257,48,349
2024,December,Tamil Nadu,Mysore,Ahmedabad,State,Hospital,AIIMS,Advil,1951,298,265,82,23,86,1793,33,214
2024,January,Maharashtra,Mumbai,Mysore,Central,Clinic,AIIMS,Aleve,1427,393,450,64,81,63,0,34,347
2024,February,Gujarat,Ahmedabad,Bangalore,State,Hospital,AIIMS,Aleve,1933,317,482,32,72,33,1631,9,408
2024,March,Maharashtra,Kochi,Kochi,State,Lab,AIIMS,Aleve,1499,193,422,81,45,23,0,25,251
2024,April,Tamil Nadu,Mysore,Bangalore,Central,Lab,AIIMS,Aleve,1241,97,250,57,33,95,903,45,264
2024,May,Tamil Nadu,Mysore,Pune,Central,Hospital,AIIMS,Aleve,1367,219,397,29,85,93,982,27,481
2024,June,Tamil Nadu,Nagpur,Kochi,PPP,Hospital,AIIMS,Aleve,195,476,76,19,57,55,464,7,490
2024,July,Gujarat,Chennai,Ahmedabad,PPP,Health Center,AIIMS,Aleve,1732,355,66,42,25,16,1938,48,467
2024,August,Gujarat,Mumbai,Pune,State,Hospital,AIIMS,Aleve,969,277,295,12,20,67,852,5,295
2024,September,Karnataka,Bangalore,Chennai,State,Health Center,AIIMS,Aleve,640,460,242,67,90,28,673,29,457
2024,October,Maharashtra,Mysore,Chennai,Central,Health Center,AIIMS,Aleve,377,489,309,90,62,36,369,13,297
2024,November,Karnataka,Chennai,Kochi,State,Hospital,AIIMS,Aleve,1877,264,232,53,61,80,1715,45,263
2024,December,Gujarat,Nagpur,Bangalore,Central,Hospital,AIIMS,Aleve,390,432,186,45,71,32,488,47,318
2024,January,Maharashtra,Pune,Mysore,PPP,Health Center,AIIMS,Bufferin,1329,183,117,31,66,45,1253,14,163
2024,February,Tamil Nadu,Pune,Kochi,Central,Lab,AIIMS,Bufferin,546,491,143,47,51,45,751,10,489
2024,March,Tamil Nadu,Mumbai,Nagpur,State,Hospital,AIIMS,Bufferin,1932,388,264,60,46,66,1884,10,486
2024,April,Tamil Nadu,Nagpur,Bangalore,Central,Lab,AIIMS,Bufferin,1079,310,415,34,87,98,755,45,337
2024,May,Karnataka,Pune,Pune,PPP,Lab,AIIMS,Bufferin,1172,266,90,84,37,34,1193,45,475
2024,June,Karnataka,Nagpur,Kochi,PPP,Hospital,AIIMS,Bufferin,1649,125,193,91,63,28,1399,40,391
2024,July,Kerala,Pune,Chennai,PPP,Health Center,AIIMS,Bufferin,1280,141,211,61,75,23,1051,20,250
2024,August,Maharashtra,Bangalore,Pune,PPP,Hospital,AIIMS,Bufferin,1530,413,463,37,85,98,1260,45,337
2024,September,Tamil Nadu,Bangalore,Mumbai,State,Health Center,AIIMS,Bufferin,360,204,417,51,23,68,5,48,367
2024,October,Karnataka,Nagpur,Mysore,Central,Hospital,AIIMS,Bufferin,1741,83,200,50,15,72,1487,45,402
2024,November,Karnataka,Kochi,Bangalore,Central,Lab,AIIMS,Bufferin,1433,267,384,16,79,36,1185,38,474
2024,December,Karnataka,Mumbai,Chennai,Central,Lab,AIIMS,Bufferin,469,65,256,74,81,17,106,41,222
